"Variables ->","gdp","gdp_agriculture","cpi","cpi_core1","cpi_freshfood","cpi_administ","fisc_bal","mmr","neer","eur_tnd","usd_tnd","gdp_ea","cpi_ea","nr_ea","cpi_us","wp_oil","gdp_nom","credit_total","credit_eses","credit_houshl","gdp_agr_nom","credit_agriculture","cred_new_flows_u","cred_new_ir","cred_new_hh_flows_u","cred_new_hh_ir","cred_new_eses_flows_u","cred_new_eses_ir","il_ceil","gdpxa_nom","credxa","cred_new_flows","cred_new_flows2"
"Comments ->","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Class[Size] ->","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]","Series[104-by-1]"
"2012Q3",21209.0499999999992724,1881.2699999999999818,87.4200000000000017,86.8599999999999994,85.1099999999999994,89.7099999999999937,-2.3999999999999999,3.8799999999999999,109.9200000000000017,2.0099999999999998,1.6000000000000001,2402010.8999999999068677,98.2500000000000000,0.3600000000000000,96.9500000000000028,207.1999999999999886,18748.2000000000007276,52238.6999999999970896,37877.3000000000029104,14343.5300000000006548,1549.3471239999998943,1549.3471239999998943,1440.7061900000001060,5.8617056610000002,368.0351506999999742,6.8144011180000001,934.2438519999999471,5.5139421080000002,7.3428600209999999,17198.8528760000008333,50689.3528759999971953,1515.6684599438799523,3031.3369198877599047
"2012Q4",21404.8800000000010186,1905.0399999999999636,88.5100000000000051,87.7099999999999937,87.2999999999999972,91.0199999999999960,-20.1000000000000014,4.0999999999999996,108.9899999999999949,2.0400000000000000,1.5700000000000001,2391989.7999999998137355,98.8400000000000034,0.2000000000000000,97.5699999999999932,214.6999999999999886,19074.2599999999983993,52964.4199999999982538,38326.5800000000017462,14633.9400000000005093,1588.6784940000000006,1588.6784940000000006,1687.0567510000000766,5.9710402309999999,271.5140519999999924,6.8857245410000001,1235.4230410000000120,5.7976217470000000,7.3428600209999999,17485.5815059999986261,51375.7415059999984805,1552.1846471921799093,3104.3692943843598187
"2013Q1",21305.7099999999991269,1729.2000000000000455,89.9500000000000028,89.0400000000000063,90.3499999999999943,91.8700000000000045,-3.7999999999999998,4.2100000000000000,108.3799999999999955,2.0699999999999998,1.5700000000000001,2382936.7999999998137355,99.1200000000000045,0.2100000000000000,97.9500000000000028,218.5999999999999943,19299.8600000000005821,53884.2200000000011642,39062.2799999999988358,14838.2600000000002183,1531.8255950000000212,1531.8255950000000212,1541.2635749999999462,6.1163948259999996,285.8105560000000196,7.0296924379999997,1089.2753490000000056,5.9308432900000003,7.6290581609999997,17768.0344050000021525,52352.3944049999990966,1665.8717014091801047,3331.7434028183602095
"2013Q2",21536.3400000000001455,1764.8199999999999363,91.1700000000000017,90.1099999999999994,91.8700000000000045,93.3400000000000034,3.0000000000000000,4.7100000000000000,105.5799999999999983,2.1200000000000001,1.6200000000000001,2395718.1000000000931323,99.2300000000000040,0.2100000000000000,97.9800000000000040,192.9000000000000057,19726.6599999999998545,54752.3300000000017462,39602.2399999999979627,15156.9899999999997817,1567.3257229999999254,1567.3257229999999254,1755.7786989999999605,6.5909673880000001,392.2460800000000063,7.5108497150000000,1137.4112669999999525,6.3361789340000003,7.6290581609999997,18159.3342770000017481,53185.0042770000000019,1690.9017972701499275,3381.8035945402998550
"2013Q3",21640.2200000000011642,1779.9100000000000819,91.9500000000000028,91.2500000000000000,91.4000000000000057,93.6599999999999966,-5.0000000000000000,4.7300000000000004,102.7099999999999937,2.1899999999999999,1.6499999999999999,2403218.8999999999068677,99.5199999999999960,0.2200000000000000,98.4399999999999977,206.8000000000000114,19829.3499999999985448,55540.1699999999982538,39959.7900000000008731,15563.5100000000002183,1573.0473210000000108,1573.0473210000000108,1721.1650110000000495,6.6322564389999998,329.1910067000000026,7.6292612450000004,1182.6033330000000205,6.4173873490000002,8.0778041940000005,18256.3026790000003530,53967.1226790000000619,1820.2333858393299124,3640.4667716786598248
"2013Q4",21795.4599999999991269,1826.5899999999999181,92.9899999999999949,92.4099999999999966,94.5900000000000034,93.6899999999999977,-20.1000000000000014,4.7100000000000000,100.3900000000000006,2.2599999999999998,1.6599999999999999,2409822.8999999999068677,99.6200000000000045,0.2400000000000000,98.7600000000000051,212.5000000000000000,20249.6199999999989814,56748.4100000000034925,40713.1100000000005821,16028.4899999999997817,1632.5717340000001059,1632.5717340000001059,1986.8320940000000974,6.7941528529999999,373.2966572999999926,7.6843540939999997,1392.1643070000000080,6.5903616639999996,8.0778041940000005,18617.0482659999979660,55115.8382660000061151,1821.4512431077200745,3642.9024862154401490
"2014Q1",22044.8100000000013097,1881.2500000000000000,93.8900000000000006,93.5900000000000034,93.3499999999999943,94.8700000000000045,1.7000000000000000,4.7100000000000000,103.2800000000000011,2.2000000000000002,1.6000000000000001,2419470.1000000000931323,99.8299999999999983,0.3000000000000000,99.3700000000000045,210.5000000000000000,20677.7799999999988358,57359.6500000000014552,40862.0299999999988358,16515.2700000000004366,1741.0152499999999236,1741.0152499999999236,1670.8923170000000482,6.9311332659999998,402.4154520000000161,7.7970177580000000,1072.1116500000000542,6.6927616660000000,8.4021317369999995,18936.7647499999984575,55618.6347500000047148,1796.1186633533700387,3592.2373267067400775
"2014Q2",22191.2000000000007276,1944.8299999999999272,95.0499999999999972,94.7699999999999960,95.0999999999999943,95.7099999999999937,-0.2000000000000000,4.7300000000000004,101.8799999999999955,2.2300000000000000,1.6200000000000001,2424939.2999999998137355,99.7800000000000011,0.3000000000000000,99.9899999999999949,204.8000000000000114,21074.2299999999995634,58478.3899999999994179,41531.1699999999982538,16951.8600000000005821,1806.3805070000000796,1806.3805070000000796,1930.6349370000000363,6.9245193110000001,450.5506973000000244,7.8275185519999999,1240.6121219999999994,6.6772416809999999,8.4021317369999995,19267.8494929999978922,56672.0094929999977467,1869.1722155233599096,3738.3444310467198193
"2014Q3",22329.6699999999982538,1959.8399999999999181,96.6400000000000006,95.8199999999999932,97.6400000000000006,97.8499999999999943,-2.8999999999999999,4.9500000000000002,97.7800000000000011,2.2999999999999998,1.7300000000000000,2435849.3999999999068677,99.7999999999999972,0.1600000000000000,100.1599999999999966,191.8000000000000114,21624.2099999999991269,59640.7500000000000000,42439.3799999999973807,17187.1899999999986903,1875.8323319999999512,1875.8323319999999512,1797.3577419999999165,7.0080032420000000,299.0093840000000114,7.8988894439999999,1281.3491180000000895,6.8472476430000002,8.6544626620000003,19748.3776680000009947,57764.9176680000018678,1914.9205153780198998,3829.8410307560397996
"2014Q4",22380.2200000000011642,1975.4100000000000819,97.4200000000000017,96.8599999999999994,98.6099999999999994,98.2600000000000051,-17.1000000000000014,4.9100000000000001,97.6599999999999966,2.2900000000000000,1.8300000000000001,2445989.3999999999068677,99.7800000000000011,0.0800000000000000,99.9699999999999989,147.0000000000000000,21981.2200000000011642,60836.8300000000017462,43351.3600000000005821,17473.5200000000004366,1892.0436859999999797,1892.0436859999999797,1949.1715839999999389,7.0391689829999997,265.5731920000000059,7.9141998820000001,1475.7552729999999883,6.8921363959999997,8.6544626620000003,20089.1763140000002750,58944.7863140000044950,1769.8489697938100562,3539.6979395876201124
"2015Q1",22397.0400000000008731,2044.9800000000000182,98.7300000000000040,98.0600000000000023,100.2999999999999972,99.5499999999999972,0.9000000000000000,4.8399999999999999,99.9699999999999989,2.1800000000000002,1.9299999999999999,2461920.1000000000931323,99.5799999999999983,0.0500000000000000,99.3400000000000034,106.0999999999999943,22165.4399999999986903,62234.6800000000002910,44576.9400000000023283,17677.7299999999995634,1999.5129680000000008,1999.5129680000000008,1619.3205410000000484,7.0109398980000002,264.2256146999999942,7.9268868049999996,1151.4375210000000607,6.8585411729999999,8.8604698759999998,20165.9270319999995991,60235.1670319999975618,1734.2100207265400513,3468.4200414530801027
"2015Q2",22445.0800000000017462,2056.0399999999999636,99.6200000000000045,99.3700000000000045,99.9000000000000057,100.0699999999999932,-1.7000000000000000,4.7900000000000000,101.2699999999999960,2.1499999999999999,1.9399999999999999,2472813.3999999999068677,100.2099999999999937,-0.0100000000000000,99.9599999999999937,115.4000000000000057,22298.9700000000011642,63148.3899999999994179,45309.2300000000032014,17841.2000000000007276,2016.9930119999999079,2016.9930119999999079,1973.6428020000000743,7.0149530720000000,359.1101840000000038,7.9794400750000003,1373.8733560000000580,6.8377138420000003,8.8604698759999998,20281.9769880000021658,61131.3969880000004196,1928.2791514039399772,3856.5583028078799543
"2015Q3",22452.7000000000007276,2069.0599999999999454,100.3199999999999932,100.6700000000000017,99.2999999999999972,99.8299999999999983,-5.0999999999999996,4.7599999999999998,100.0499999999999972,2.1800000000000002,1.9600000000000000,2483840.5000000000000000,100.1299999999999955,-0.0300000000000000,100.2800000000000011,94.2999999999999972,22522.0999999999985448,63856.7500000000000000,45782.6699999999982538,18065.3699999999989814,2102.0750870000001669,2102.0750870000001669,1658.6643679999999677,7.0203939960000001,326.9156600000000026,8.0259305350000005,1160.3407319999998890,6.7707580439999999,8.9608474349999998,20420.0249129999974684,61754.6749130000025616,1778.4728704258100151,3556.9457408516200303
"2015Q4",22504.5099999999983993,2098.2199999999997999,101.3299999999999983,101.8900000000000006,100.5499999999999972,100.5199999999999960,-12.0000000000000000,4.4400000000000004,98.7099999999999937,2.2000000000000002,2.0099999999999998,2495293.7999999998137355,100.0499999999999972,-0.0900000000000000,100.3900000000000006,83.9000000000000057,22814.8300000000017462,64932.7200000000011642,46593.3600000000005821,18324.6599999999998545,2150.6534729999998490,2150.6534729999998490,2133.4444239999997990,6.8913109920000002,371.9183413000000087,7.8609215179999996,1507.2401370000000043,6.7012581420000004,8.9608474349999998,20664.1765270000032615,62782.0665270000026794,1912.1516251674599971,3824.3032503349199942
"2016Q1",22545.6100000000005821,1856.8199999999999363,101.8900000000000006,102.9899999999999949,99.8299999999999983,100.4300000000000068,-6.7000000000000002,4.2199999999999998,97.1700000000000017,2.2400000000000002,2.0299999999999998,2509061.5000000000000000,99.6899999999999977,-0.1900000000000000,100.4300000000000068,67.4000000000000057,23279.3199999999997090,66137.9100000000034925,47324.5800000000017462,18835.7000000000007276,1942.0261789999999564,1942.0261789999999564,1989.9852940000000672,6.5694791700000001,411.9299639999999840,7.5941970080000001,1333.7672680000000582,6.3425761620000003,8.9151176680000006,21337.2938209999992978,64195.8838210000030813,2127.6369454440500704,4255.2738908881001407
"2016Q2",22697.3699999999989814,1890.1500000000000909,103.0000000000000000,104.0600000000000023,102.3400000000000034,100.8900000000000006,-3.1000000000000001,4.2300000000000004,93.7000000000000028,2.3399999999999999,2.0699999999999998,2515367.5000000000000000,100.0799999999999983,-0.2600000000000000,101.0100000000000051,85.0999999999999943,23712.5000000000000000,67734.0099999999947613,48408.9100000000034925,19320.8600000000005821,1996.7744090000001052,1996.7744090000001052,2167.9156790000001820,6.5341108309999996,509.4813667000000237,7.5098894800000000,1378.1038610000000517,6.2787414259999998,8.9151176680000006,21715.7255909999985306,65737.2355909999896539,2142.8332146312600344,4285.6664292625200687
"2016Q3",22716.2099999999991269,1919.7000000000000455,104.1299999999999955,105.2500000000000000,104.8499999999999943,101.0999999999999943,-4.0000000000000000,4.2599999999999998,89.6599999999999966,2.4600000000000000,2.2100000000000000,2526826.1000000000931323,100.3599999999999994,-0.3000000000000000,101.4399999999999977,87.2000000000000028,24015.1300000000010186,69369.5599999999976717,49564.7399999999979627,19805.8699999999989814,2063.4764860000000226,2063.4764860000000226,1904.1657999999999902,6.5668386820000002,455.4902106999999774,7.4582124419999998,1245.8215099999999893,6.3147867020000001,8.3666768929999993,21951.6535140000014508,67306.0835139999981038,2051.5852157674798946,4103.1704315349597891
"2016Q4",22824.7000000000007276,1968.7899999999999636,105.4800000000000040,107.2099999999999937,104.7000000000000028,101.9099999999999966,-9.3000000000000007,4.2699999999999996,88.7500000000000000,2.4500000000000002,2.2799999999999998,2545723.6000000000931323,100.7900000000000063,-0.3100000000000000,102.1599999999999966,96.0000000000000000,24260.1199999999989814,70878.9299999999930151,50561.5000000000000000,20295.8199999999997090,2124.0772929999998269,2124.0772929999998269,2426.0758049999999457,6.5708722679999996,516.4149240000000418,7.4241603669999998,1655.7169659999999567,6.3539684610000000,8.3666768929999993,22136.0427070000005187,68754.8527069999981904,2143.0464392647500063,4286.0928785295000125
"2017Q1",23061.3199999999997090,1991.8199999999999363,106.7199999999999989,108.7099999999999937,106.6500000000000057,102.3100000000000023,-7.5000000000000000,4.2800000000000002,88.4099999999999966,2.4500000000000002,2.2999999999999998,2563751.2999999998137355,101.4599999999999937,-0.3300000000000000,102.9699999999999989,105.7999999999999972,24751.1199999999989814,72322.1799999999930151,51576.3799999999973807,20772.6500000000014552,2229.3108889999998610,2229.3108889999998610,2095.3377150000001166,6.5805724909999999,540.0515106999999944,7.4127126680000002,1324.1287259999999151,6.3172422690000003,8.4296545559999991,22521.8091109999986656,70092.8691109999926994,2240.7034014348701021,4481.4068028697402042
"2017Q2",23170.2500000000000000,2014.6800000000000637,108.0100000000000051,110.4599999999999937,106.9099999999999966,102.8400000000000034,-4.5999999999999996,4.7300000000000004,82.3700000000000045,2.6699999999999999,2.4199999999999999,2584349.2000000001862645,101.5900000000000034,-0.3300000000000000,102.9399999999999977,93.2999999999999972,25320.0999999999985448,74905.2299999999959255,53483.6600000000034925,21409.6199999999989814,2278.8148630000000594,2278.8148630000000594,2349.4845439999999144,6.7741501189999997,580.7404279999999517,7.6102107659999998,1572.6208129999999983,6.5096414899999999,8.4296545559999991,23041.2851369999989402,72626.4151369999890449,2353.5304087022100248,4707.0608174044200496
"2017Q3",23266.8199999999997090,2033.7999999999999545,109.9899999999999949,112.2999999999999972,109.8700000000000045,104.6400000000000006,-6.2999999999999998,5.1900000000000004,78.7399999999999949,2.8500000000000001,2.4600000000000000,2602493.0000000000000000,101.8299999999999983,-0.3300000000000000,103.4800000000000040,99.5999999999999943,25730.8300000000017462,77171.6300000000046566,55177.9800000000032014,22003.5200000000004366,2321.7815099999997983,2321.7815099999997983,2366.2784999999998945,7.2425633789999999,481.9399346999999807,8.1213690429999996,1660.4470870000000104,7.0223542009999997,8.4405252629999996,23409.0484900000010384,74849.8484900000039488,2551.4345158191499650,5102.8690316382999299
"2017Q4",23304.0499999999992724,2041.1700000000000728,111.8100000000000023,114.2500000000000000,114.1899999999999977,105.0699999999999932,-5.2000000000000002,5.2300000000000004,77.2099999999999937,2.9300000000000002,2.4900000000000002,2624764.8999999999068677,102.2500000000000000,-0.3300000000000000,104.2800000000000011,117.2000000000000028,26162.2200000000011642,79809.3099999999976717,57297.2200000000011642,22495.0900000000001455,2337.7137929999998960,2337.7137929999998960,3249.3281569999999192,7.2697194590000001,514.8936240000000453,8.1334671620000005,2393.1109280000000581,7.1119393000000004,8.4405252629999996,23824.5062070000021777,77471.5962069999950472,2835.6632342427001277,5671.3264684854002553
"2018Q1",23620.8199999999997090,2156.6799999999998363,114.0900000000000034,117.1099999999999994,115.5199999999999960,106.6599999999999966,-3.5000000000000000,5.7300000000000004,77.2600000000000051,2.9700000000000002,2.4399999999999999,2626564.0000000000000000,102.7300000000000040,-0.3300000000000000,105.2300000000000040,129.0999999999999943,27253.3400000000001455,82326.5399999999935972,59419.6800000000002910,22925.9300000000002910,2834.0170640000001185,2834.0170640000001185,2634.5857949999999619,7.5043254959999999,530.1548920000000180,8.3770605929999995,1848.3940050000001065,7.3054627170000002,9.0665359399999996,24419.3229360000004817,79492.5229359999939334,2818.0866966180901727,5636.1733932361803454
"2018Q2",23935.2999999999992724,2117.9200000000000728,116.1200000000000045,119.2600000000000051,118.5000000000000000,107.6299999999999955,-2.8999999999999999,6.5400000000000000,75.3100000000000023,3.0400000000000000,2.5200000000000000,2639516.0000000000000000,103.3199999999999932,-0.3300000000000000,105.7500000000000000,139.5999999999999943,28056.5200000000004366,84432.6000000000058208,61076.6200000000026193,23333.3400000000001455,2741.4729120000001785,2741.4729120000001785,2961.4316250000001673,8.2924559680000005,556.8955600000000459,9.2071361120000006,2110.9694380000000820,8.0821476650000008,9.0665359399999996,25315.0470879999993485,81691.1270880000083707,3007.3126394926598550,6014.6252789853197100
"2018Q3",23926.6500000000014552,2103.8800000000001091,118.0300000000000011,121.7500000000000000,118.4599999999999937,109.2600000000000051,-4.9000000000000004,7.2599999999999998,70.7800000000000011,3.1800000000000002,2.7300000000000000,2641126.2999999998137355,103.9800000000000040,-0.3200000000000000,106.2399999999999949,146.6999999999999886,28507.6500000000014552,86343.7700000000040745,62742.3000000000029104,23622.3300000000017462,2756.5121800000001713,2756.5121800000001713,3125.5576129999999466,8.8888774759999993,430.8641946999999846,9.7317319280000003,2260.9624850000000151,8.7438167310000008,9.7043028660000008,25751.1378199999999197,83587.2578199999989010,3361.8349094719801542,6723.6698189439603084
"2018Q4",23682.7799999999988358,2178.2300000000000182,120.1800000000000068,124.1899999999999977,121.1700000000000017,110.4000000000000057,-6.5999999999999996,7.2500000000000000,67.2600000000000051,3.3199999999999998,2.9100000000000001,2656444.3999999999068677,104.2300000000000040,-0.3200000000000000,106.5699999999999932,127.2999999999999972,28755.3699999999989814,88142.6499999999941792,64308.6699999999982538,23831.6899999999986903,2840.7968609999998080,2840.7968609999998080,3934.1779480000000149,9.1345246329999998,442.4840459999999780,9.8957074019999993,3113.3985529999999926,9.0306223090000000,9.7043028660000008,25914.5731390000000829,85301.8531389999989187,3401.2518613866100168,6802.5037227732200336
"2019Q1",24038.8600000000005821,2200.3299999999999272,122.2800000000000011,126.2199999999999989,126.6899999999999977,111.4099999999999966,-3.2000000000000002,7.4600000000000000,64.4099999999999966,3.4600000000000000,3.0400000000000000,2675638.3999999999068677,104.1599999999999966,-0.3100000000000000,106.9399999999999977,120.7999999999999972,29590.7999999999992724,89252.3999999999941792,65400.9300000000002910,23852.3699999999989814,2908.8354190000000017,2908.8354190000000017,2940.2541249999999309,9.2752566479999992,396.6059387000000243,9.9930798050000007,2271.1109459999997853,9.1318531029999992,10.9277719799999993,26681.9645810000001802,86343.5645809999987250,3149.7850570419300311,6299.5701140838600622
"2019Q2",24420.1399999999994179,2286.7800000000002001,124.0400000000000063,128.2299999999999898,127.0600000000000023,112.7300000000000040,-5.0000000000000000,7.8499999999999996,66.0799999999999983,3.3599999999999999,2.9800000000000000,2680623.1000000000931323,104.7900000000000063,-0.3200000000000000,107.6700000000000017,129.5999999999999943,30905.4799999999995634,90274.8200000000069849,66459.7200000000011642,23785.6399999999994179,2932.2834720000000743,2932.2834720000000743,3272.3149140000000443,9.9199407639999997,423.6293266999999787,10.6137026999999993,2412.4244429999998829,9.7810045700000003,10.9277719799999993,27973.1965280000003986,87342.5365280000114581,3361.8616244473801089,6723.7232488947602178
"2019Q3",24305.0699999999997090,2300.0300000000002001,125.8199999999999932,130.3700000000000045,128.5099999999999909,114.1099999999999994,-2.0000000000000000,7.8300000000000001,69.1599999999999966,3.1899999999999999,2.8700000000000001,2687280.5000000000000000,104.9599999999999937,-0.4000000000000000,108.0999999999999943,120.4000000000000057,31150.5499999999992724,91262.5200000000040745,67403.5899999999965075,23885.6300000000010186,3045.1456229999998868,3045.1456229999998868,2993.5992820000001302,9.9778736800000001,396.6471432999999820,10.6593409700000006,2237.8664149999999609,9.8003830599999997,11.6559138000000004,28105.4043769999989308,88217.3743770000000950,3200.8831352605498068,6401.7662705210996137
"2019Q4",23855.5099999999983993,2258.2800000000002001,127.7500000000000000,132.2500000000000000,130.5800000000000125,116.0400000000000063,-3.3999999999999999,7.8200000000000003,69.8900000000000006,3.1499999999999999,2.8500000000000001,2687083.7999999998137355,105.3100000000000023,-0.4000000000000000,108.7699999999999960,118.0999999999999943,30973.3499999999985448,91610.2700000000040745,67649.9299999999930151,23980.6199999999989814,2937.7561829999999645,2937.7561829999999645,3533.4655109999998785,10.0116444799999993,422.2499986999999919,10.7197176200000008,2715.4253950000002078,9.8703962749999992,11.6559138000000004,28035.5938169999972160,88672.5138169999991078,3042.3589102923501741,6084.7178205847003483
"2020Q1",23167.5400000000008731,2300.7600000000002183,129.5600000000000023,133.9099999999999966,133.6399999999999864,117.9000000000000057,-3.3999999999999999,7.6699999999999999,70.0199999999999960,3.1400000000000001,2.8500000000000001,2593918.2999999998137355,105.2699999999999960,-0.4100000000000000,109.2099999999999937,95.9000000000000057,30469.7900000000008731,93168.9499999999970896,69029.0500000000029104,24115.2500000000000000,2979.6731899999999769,2979.6731899999999769,2802.9164799999998650,9.9907359079999996,415.3112353000000212,10.7344361500000005,2028.7378960000000916,9.8261052689999993,12.4082561499999997,27490.1168099999995320,90189.2768099999957485,3007.5267834537598901,6015.0535669075197802
"2020Q2",19554.3100000000013097,2258.8000000000001819,131.5800000000000125,135.7599999999999909,135.2500000000000000,119.8400000000000034,-9.1999999999999993,6.7999999999999998,69.1099999999999994,3.1800000000000002,2.8900000000000001,2290892.6000000000931323,105.0400000000000063,-0.3000000000000000,108.0199999999999960,59.8999999999999986,25658.3600000000005821,93985.2799999999988358,69771.2599999999947613,24185.4300000000002910,3001.7227499999999054,3001.7227499999999054,2866.2941689999997834,9.1145406399999995,197.9933522999999980,9.9529340420000008,2318.3163519999998243,9.0717555319999992,12.4082561499999997,22656.6372499999997672,90983.5572499999980209,2961.0137951071801581,5922.0275902143603162
"2020Q3",22560.2000000000007276,2255.0300000000002001,132.7100000000000080,137.3000000000000114,136.0000000000000000,120.7199999999999989,-13.8000000000000007,6.7900000000000000,69.6200000000000045,3.2400000000000002,2.7700000000000000,2578419.8999999999068677,104.9300000000000068,-0.4700000000000000,109.4099999999999966,83.2999999999999972,30826.6300000000010186,95570.1199999999953434,70776.8200000000069849,24827.4700000000011642,2963.4645559999999023,2963.4645559999999023,2963.1808890000002066,9.0457111809999997,446.8525027000000023,9.8057602609999996,2203.5682259999998678,8.8858741139999999,12.3523481400000001,27863.1654440000020259,92606.6554439999890747,3156.8494785114598926,6313.6989570229197852
"2020Q4",22280.5499999999992724,2271.3400000000001455,134.2100000000000080,138.8199999999999932,138.3499999999999943,121.6800000000000068,-11.5000000000000000,6.1799999999999997,69.5400000000000063,3.2700000000000000,2.7400000000000002,2569394.1000000000931323,105.0400000000000063,-0.5200000000000000,110.1700000000000017,83.7000000000000028,30743.1300000000010186,97428.3500000000058208,72291.3699999999953434,25163.1899999999986903,2977.7766580000002250,2977.7766580000002250,3848.3106469999997898,8.5960852170000006,484.4642972999999984,9.3851815470000002,2946.6045159999998759,8.4490514500000007,12.3523481400000001,27765.3533420000021579,94450.5733420000033220,3310.7346613282697945,6621.4693226565395889
"2021Q1",22677.1300000000010186,2142.7199999999997999,135.8799999999999955,140.7400000000000091,139.2800000000000011,123.3400000000000034,-2.6000000000000001,6.2100000000000000,69.3700000000000045,3.2900000000000000,2.7300000000000000,2564133.2999999998137355,106.3499999999999943,-0.5400000000000000,111.2999999999999972,115.0000000000000000,31434.9099999999998545,98031.3999999999941792,72255.6600000000034925,25739.4799999999995634,2800.1761099999998805,2800.1761099999998805,3193.4694500000000517,8.3615688420000005,510.4643353000000161,9.1471571419999993,2301.6365470000000641,8.2039093540000003,11.5121250800000006,28634.7338899999995192,95231.2238899999938440,3427.7724458251200303,6855.5448916502400607
"2021Q2",22599.6100000000005821,2153.5300000000002001,138.4199999999999875,142.7500000000000000,143.6100000000000136,125.5699999999999932,-3.2999999999999998,6.2500000000000000,68.6500000000000057,3.3199999999999998,2.7700000000000000,2620314.2000000001862645,107.0000000000000000,-0.5400000000000000,113.1700000000000017,131.0999999999999943,31417.7599999999983993,99914.1799999999930151,73763.9400000000023283,26122.5099999999983993,2914.3581199999998717,2914.3581199999998717,3219.3564630000000761,8.4046958420000006,532.5633493000000271,9.2988211229999997,2340.8008190000000468,8.2041737559999994,11.5121250800000006,28503.4018799999976181,96999.8218799999885960,3331.4308344456399027,6662.8616688912798054
"2021Q3",22553.7900000000008731,2194.6399999999998727,141.0200000000000102,144.6299999999999955,148.7700000000000102,129.1599999999999966,-8.5000000000000000,6.2699999999999996,68.5499999999999972,3.2999999999999998,2.7999999999999998,2677796.3999999999068677,107.8900000000000006,-0.5500000000000000,115.2500000000000000,141.8000000000000114,NaN,101332.6799999999930151,75039.7799999999988358,26334.7700000000004366,NaN,NaN,3005.6666669999999613,8.3716314420000000,451.6666667000000075,9.3237712580000007,2235.0000000000000000,8.1743766139999998,11.0954953500000002,NaN,NaN,3197.3909170361998804,6394.7818340723997608
"2021Q4",23154.3800000000010186,2161.0000000000000000,142.9600000000000080,147.1599999999999966,150.2800000000000011,129.9300000000000068,-18.8000000000000007,6.2500000000000000,67.9500000000000028,3.2799999999999998,2.8799999999999999,2709930.0000000000000000,108.2999999999999972,-0.5600000000000001,117.3900000000000006,149.0000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.0954953500000002,NaN,NaN,NaN,NaN
"2022Q1",23224.2999999999992724,2151.0000000000000000,145.2299999999999898,149.5300000000000011,152.7700000000000102,131.8600000000000136,NaN,NaN,NaN,NaN,NaN,2739806.8999999999068677,108.6500000000000057,-0.5400000000000000,119.5600000000000023,142.5999999999999943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2022Q2",NaN,NaN,147.2800000000000011,151.4099999999999966,154.5999999999999943,133.8499999999999943,NaN,NaN,NaN,NaN,NaN,2761725.3999999999068677,108.9599999999999937,-0.5400000000000000,120.3400000000000034,143.4000000000000057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2022Q3",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2781057.5000000000000000,109.4000000000000057,-0.5400000000000000,121.9899999999999949,143.0999999999999943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2022Q4",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2794962.7999999998137355,109.8299999999999983,-0.5400000000000000,123.0900000000000034,137.8000000000000114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2023Q1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2809273.0000000000000000,110.2500000000000000,-0.5400000000000000,124.4699999999999989,136.8000000000000114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2023Q2",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2820510.1000000000931323,110.6200000000000045,-0.5400000000000000,126.0000000000000000,136.5000000000000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2023Q3",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2831792.1000000000931323,111.0300000000000011,-0.5400000000000000,126.4000000000000057,135.6999999999999886,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
